material,x,y,z,photons,electrons,SL,E
scintillator,17,4,40,True,True,True,True
scintillator,17,4,41,True,True,True,True
scintillator,17,4,42,True,True,True,True
scintillator,17,4,43,True,True,True,True
scintillator,17,4,44,True,True,True,True
scintillator,17,4,45,True,True,True,True
scintillator,17,4,46,True,True,True,True
scintillator,17,4,47,True,True,True,True
scintillator,17,4,48,True,True,True,True
scintillator,17,4,49,True,True,True,True
scintillator,17,4,50,True,True,True,True
scintillator,17,4,51,True,True,True,True
scintillator,17,4,52,True,True,True,True
scintillator,17,4,53,True,True,True,True
scintillator,17,4,54,True,True,True,True
scintillator,17,4,55,True,True,True,True
scintillator,17,4,56,True,True,True,True
scintillator,17,4,57,True,True,True,True
scintillator,17,4,58,True,True,True,True
scintillator,17,4,59,True,True,True,True
scintillator,17,4,60,True,True,True,True
scintillator,17,4,61,True,True,True,True
scintillator,17,4,62,True,True,True,True
scintillator,17,4,63,True,True,True,True
scintillator,17,4,64,True,True,True,True
scintillator,17,4,65,True,True,True,True
scintillator,17,4,66,True,True,True,True
scintillator,17,5,0,True,True,True,True
scintillator,17,5,1,True,True,True,True
scintillator,17,5,2,True,True,True,True
scintillator,17,5,3,True,True,True,True
scintillator,17,5,4,True,True,True,True
scintillator,17,5,5,True,True,True,True
scintillator,17,5,6,True,True,True,True
scintillator,17,5,7,True,True,True,True
scintillator,17,5,8,True,True,True,True
scintillator,17,5,9,True,True,True,True
scintillator,17,5,10,True,True,True,True
scintillator,17,5,11,True,True,True,True
scintillator,17,5,12,True,True,True,True
scintillator,17,5,13,True,True,True,True
scintillator,17,5,14,True,True,True,True
scintillator,17,5,15,True,True,True,True
scintillator,17,5,16,True,True,True,True
scintillator,17,5,17,True,True,True,True
scintillator,17,5,18,True,True,True,True
scintillator,17,5,19,True,True,True,True
scintillator,17,5,20,True,True,True,True
scintillator,17,5,21,True,True,True,True
scintillator,17,5,22,True,True,True,True
scintillator,17,5,23,True,True,True,True
scintillator,17,5,24,True,True,True,True
scintillator,17,5,25,True,True,True,True
scintillator,17,5,26,True,True,True,True
scintillator,17,5,27,True,True,True,True
scintillator,17,5,28,True,True,True,True
scintillator,17,5,29,True,True,True,True
scintillator,17,5,30,True,True,True,True
scintillator,17,5,31,True,True,True,True
scintillator,17,5,32,True,True,True,True
scintillator,17,5,33,True,True,True,True
scintillator,17,5,34,True,True,True,True
scintillator,17,5,35,True,True,True,True
scintillator,17,5,36,True,True,True,True
scintillator,17,5,37,True,True,True,True
scintillator,17,5,38,True,True,True,True
scintillator,17,5,39,True,True,True,True
scintillator,17,5,40,True,True,True,True
scintillator,17,5,41,True,True,True,True
scintillator,17,5,42,True,True,True,True
scintillator,17,5,43,True,True,True,True
scintillator,17,5,44,True,True,True,True
scintillator,17,5,45,True,True,True,True
scintillator,17,5,46,True,True,True,True
scintillator,17,5,47,True,True,True,True
scintillator,17,5,48,True,True,True,True
scintillator,17,5,49,True,True,True,True
scintillator,17,5,50,True,True,True,True
scintillator,17,5,51,True,True,True,True
scintillator,17,5,52,True,True,True,True
scintillator,17,5,53,True,True,True,True
scintillator,17,5,54,True,True,True,True
scintillator,17,5,55,True,True,True,True
scintillator,17,5,56,True,True,True,True
scintillator,17,5,57,True,True,True,True
scintillator,17,5,58,True,True,True,True
scintillator,17,5,59,True,True,True,True
scintillator,17,5,60,True,True,True,True
scintillator,17,5,61,True,True,True,True
scintillator,17,5,62,True,True,True,True
scintillator,17,5,63,True,True,True,True
scintillator,17,5,64,True,True,True,True
scintillator,17,5,65,True,True,True,True
scintillator,17,5,66,True,True,True,True
scintillator,17,6,0,True,True,True,True
scintillator,17,6,1,True,True,True,True
scintillator,17,6,2,True,True,True,True
scintillator,17,6,3,True,True,True,True
scintillator,17,6,4,True,True,True,True
scintillator,17,6,5,True,True,True,True
scintillator,17,6,6,True,True,True,True
scintillator,17,6,7,True,True,True,True
scintillator,17,6,8,True,True,True,True
scintillator,17,6,9,True,True,True,True
scintillator,17,6,10,True,True,True,True
scintillator,17,6,11,True,True,True,True
scintillator,17,6,12,True,True,True,True
scintillator,17,6,13,True,True,True,True
scintillator,17,6,14,True,True,True,True
scintillator,17,6,15,True,True,True,True
scintillator,17,6,16,True,True,True,True
scintillator,17,6,17,True,True,True,True
scintillator,17,6,18,True,True,True,True
scintillator,17,6,19,True,True,True,True
scintillator,17,6,20,True,True,True,True
scintillator,17,6,21,True,True,True,True
scintillator,17,6,22,True,True,True,True
scintillator,17,6,23,True,True,True,True
scintillator,17,6,24,True,True,True,True
scintillator,17,6,25,True,True,True,True
scintillator,17,6,26,True,True,True,True
scintillator,17,6,27,True,True,True,True
scintillator,17,6,28,True,True,True,True
scintillator,17,6,29,True,True,True,True
scintillator,17,6,30,True,True,True,True
scintillator,17,6,31,True,True,True,True
scintillator,17,6,32,True,True,True,True
scintillator,17,6,33,True,True,True,True
scintillator,17,6,34,True,True,True,True
scintillator,17,6,35,True,True,True,True
scintillator,17,6,36,True,True,True,True
scintillator,17,6,37,True,True,True,True
scintillator,17,6,38,True,True,True,True
scintillator,17,6,39,True,True,True,True
scintillator,17,6,40,True,True,True,True
scintillator,17,6,41,True,True,True,True
scintillator,17,6,42,True,True,True,True
scintillator,17,6,43,True,True,True,True
scintillator,17,6,44,True,True,True,True
scintillator,17,6,45,True,True,True,True
scintillator,17,6,46,True,True,True,True
scintillator,17,6,47,True,True,True,True
scintillator,17,6,48,True,True,True,True
scintillator,17,6,49,True,True,True,True
scintillator,17,6,50,True,True,True,True
scintillator,17,6,51,True,True,True,True
scintillator,17,6,52,True,True,True,True
scintillator,17,6,53,True,True,True,True
scintillator,17,6,54,True,True,True,True
scintillator,17,6,55,True,True,True,True
scintillator,17,6,56,True,True,True,True
scintillator,17,6,57,True,True,True,True
scintillator,17,6,58,True,True,True,True
scintillator,17,6,59,True,True,True,True
scintillator,17,6,60,True,True,True,True
scintillator,17,6,61,True,True,True,True
scintillator,17,6,62,True,True,True,True
scintillator,17,6,63,True,True,True,True
scintillator,17,6,64,True,True,True,True
scintillator,17,6,65,True,True,True,True
scintillator,17,6,66,True,True,True,True
scintillator,17,7,0,True,True,True,True
scintillator,17,7,1,True,True,True,True
scintillator,17,7,2,True,True,True,True
scintillator,17,7,3,True,True,True,True
scintillator,17,7,4,True,True,True,True
scintillator,17,7,5,True,True,True,True
scintillator,17,7,6,True,True,True,True
scintillator,17,7,7,True,True,True,True
scintillator,17,7,8,True,True,True,True
scintillator,17,7,9,True,True,True,True
scintillator,17,7,10,True,True,True,True
scintillator,17,7,11,True,True,True,True
scintillator,17,7,12,True,True,True,True
scintillator,17,7,13,True,True,True,True
scintillator,17,7,14,True,True,True,True
scintillator,17,7,15,True,True,True,True
scintillator,17,7,16,True,True,True,True
scintillator,17,7,17,True,True,True,True
scintillator,17,7,18,True,True,True,True
scintillator,17,7,19,True,True,True,True
scintillator,17,7,20,True,True,True,True
scintillator,17,7,21,True,True,True,True
scintillator,17,7,22,True,True,True,True
scintillator,17,7,23,True,True,True,True
scintillator,17,7,24,True,True,True,True
scintillator,17,7,25,True,True,True,True
scintillator,17,7,26,True,True,True,True
scintillator,17,7,27,True,True,True,True
scintillator,17,7,28,True,True,True,True
scintillator,17,7,29,True,True,True,True
scintillator,17,7,30,True,True,True,True
scintillator,17,7,31,True,True,True,True
scintillator,17,7,32,True,True,True,True
scintillator,17,7,33,True,True,True,True
scintillator,17,7,34,True,True,True,True
scintillator,17,7,35,True,True,True,True
scintillator,17,7,36,True,True,True,True
scintillator,17,7,37,True,True,True,True
scintillator,17,7,38,True,True,True,True
scintillator,17,7,39,True,True,True,True
scintillator,17,7,40,True,True,True,True
scintillator,17,7,41,True,True,True,True
scintillator,17,7,42,True,True,True,True
scintillator,17,7,43,True,True,True,True
scintillator,17,7,44,True,True,True,True
scintillator,17,7,45,True,True,True,True
scintillator,17,7,46,True,True,True,True
scintillator,17,7,47,True,True,True,True
scintillator,17,7,48,True,True,True,True
scintillator,17,7,49,True,True,True,True
scintillator,17,7,50,True,True,True,True
scintillator,17,7,51,True,True,True,True
scintillator,17,7,52,True,True,True,True
scintillator,17,7,53,True,True,True,True
scintillator,17,7,54,True,True,True,True
scintillator,17,7,55,True,True,True,True
scintillator,17,7,56,True,True,True,True
scintillator,17,7,57,True,True,True,True
scintillator,17,7,58,True,True,True,True
scintillator,17,7,59,True,True,True,True
scintillator,17,7,60,True,True,True,True
scintillator,17,7,61,True,True,True,True
scintillator,17,7,62,True,True,True,True
scintillator,17,7,63,True,True,True,True
scintillator,17,7,64,True,True,True,True
scintillator,17,7,65,True,True,True,True
scintillator,17,7,66,True,True,True,True
scintillator,17,8,0,True,True,True,True
scintillator,17,8,1,True,True,True,True
scintillator,17,8,2,True,True,True,True
scintillator,17,8,3,True,True,True,True
scintillator,17,8,4,True,True,True,True
scintillator,17,8,5,True,True,True,True
scintillator,17,8,6,True,True,True,True
scintillator,17,8,7,True,True,True,True
scintillator,17,8,8,True,True,True,True
scintillator,17,8,9,True,True,True,True
scintillator,17,8,10,True,True,True,True
scintillator,17,8,11,True,True,True,True
scintillator,17,8,12,True,True,True,True
scintillator,17,8,13,True,True,True,True
scintillator,17,8,14,True,True,True,True
scintillator,17,8,15,True,True,True,True
scintillator,17,8,16,True,True,True,True
scintillator,17,8,17,True,True,True,True
scintillator,17,8,18,True,True,True,True
scintillator,17,8,19,True,True,True,True
scintillator,17,8,20,True,True,True,True
scintillator,17,8,21,True,True,True,True
scintillator,17,8,22,True,True,True,True
scintillator,17,8,23,True,True,True,True
scintillator,17,8,24,True,True,True,True
scintillator,17,8,25,True,True,True,True
scintillator,17,8,26,True,True,True,True
scintillator,17,8,27,True,True,True,True
scintillator,17,8,28,True,True,True,True
scintillator,17,8,29,True,True,True,True
scintillator,17,8,30,True,True,True,True
scintillator,17,8,31,True,True,True,True
scintillator,17,8,32,True,True,True,True
scintillator,17,8,33,True,True,True,True
scintillator,17,8,34,True,True,True,True
scintillator,17,8,35,True,True,True,True
scintillator,17,8,36,True,True,True,True
scintillator,17,8,37,True,True,True,True
scintillator,17,8,38,True,True,True,True
scintillator,17,8,39,True,True,True,True
scintillator,17,8,40,True,True,True,True
scintillator,17,8,41,True,True,True,True
scintillator,17,8,42,True,True,True,True
scintillator,17,8,43,True,True,True,True
scintillator,17,8,44,True,True,True,True
scintillator,17,8,45,True,True,True,True
scintillator,17,8,46,True,True,True,True
scintillator,17,8,47,True,True,True,True
scintillator,17,8,48,True,True,True,True
scintillator,17,8,49,True,True,True,True
scintillator,17,8,50,True,True,True,True
scintillator,17,8,51,True,True,True,True
scintillator,17,8,52,True,True,True,True
scintillator,17,8,53,True,True,True,True
scintillator,17,8,54,True,True,True,True
scintillator,17,8,55,True,True,True,True
scintillator,17,8,56,True,True,True,True
scintillator,17,8,57,True,True,True,True
scintillator,17,8,58,True,True,True,True
scintillator,17,8,59,True,True,True,True
scintillator,17,8,60,True,True,True,True
scintillator,17,8,61,True,True,True,True
scintillator,17,8,62,True,True,True,True
scintillator,17,8,63,True,True,True,True
scintillator,17,8,64,True,True,True,True
scintillator,17,8,65,True,True,True,True
scintillator,17,8,66,True,True,True,True
scintillator,17,9,0,True,True,True,True
scintillator,17,9,1,True,True,True,True
scintillator,17,9,2,True,True,True,True
scintillator,17,9,3,True,True,True,True
scintillator,17,9,4,True,True,True,True
scintillator,17,9,5,True,True,True,True
scintillator,17,9,6,True,True,True,True
scintillator,17,9,7,True,True,True,True
scintillator,17,9,8,True,True,True,True
scintillator,17,9,9,True,True,True,True
scintillator,17,9,10,True,True,True,True
scintillator,17,9,11,True,True,True,True
scintillator,17,9,12,True,True,True,True
scintillator,17,9,13,True,True,True,True
scintillator,17,9,14,True,True,True,True
scintillator,17,9,15,True,True,True,True
scintillator,17,9,16,True,True,True,True
scintillator,17,9,17,True,True,True,True
scintillator,17,9,18,True,True,True,True
scintillator,17,9,19,True,True,True,True
scintillator,17,9,20,True,True,True,True
scintillator,17,9,21,True,True,True,True
scintillator,17,9,22,True,True,True,True
scintillator,17,9,23,True,True,True,True
scintillator,17,9,24,True,True,True,True
scintillator,17,9,25,True,True,True,True
scintillator,17,9,26,True,True,True,True
scintillator,17,9,27,True,True,True,True
scintillator,17,9,28,True,True,True,True
scintillator,17,9,29,True,True,True,True
scintillator,17,9,30,True,True,True,True
scintillator,17,9,31,True,True,True,True
scintillator,17,9,32,True,True,True,True
scintillator,17,9,33,True,True,True,True
scintillator,17,9,34,True,True,True,True
scintillator,17,9,35,True,True,True,True
scintillator,17,9,36,True,True,True,True
scintillator,17,9,37,True,True,True,True
scintillator,17,9,38,True,True,True,True
scintillator,17,9,39,True,True,True,True
scintillator,17,9,40,True,True,True,True
scintillator,17,9,41,True,True,True,True
scintillator,17,9,42,True,True,True,True
scintillator,17,9,43,True,True,True,True
scintillator,17,9,44,True,True,True,True
scintillator,17,9,45,True,True,True,True
scintillator,17,9,46,True,True,True,True
scintillator,17,9,47,True,True,True,True
scintillator,17,9,48,True,True,True,True
scintillator,17,9,49,True,True,True,True
scintillator,17,9,50,True,True,True,True
scintillator,17,9,51,True,True,True,True
scintillator,17,9,52,True,True,True,True
scintillator,17,9,53,True,True,True,True
scintillator,17,9,54,True,True,True,True
scintillator,17,9,55,True,True,True,True
scintillator,17,9,56,True,True,True,True
scintillator,17,9,57,True,True,True,True
scintillator,17,9,58,True,True,True,True
scintillator,17,9,59,True,True,True,True
scintillator,17,9,60,True,True,True,True
scintillator,17,9,61,True,True,True,True
scintillator,17,9,62,True,True,True,True
scintillator,17,9,63,True,True,True,True
scintillator,17,9,64,True,True,True,True
scintillator,17,9,65,True,True,True,True
scintillator,17,9,66,True,True,True,True
scintillator,17,10,0,True,True,True,True
scintillator,17,10,1,True,True,True,True
